TEXT,TWEET_CREATED,NAME,_UNIT_ID,RETWEET_COUNT,IS_REPLY,IS_RETWEET,FAVES,REPLIES
"@united #customerservice at @Dulles_Airport could not be worse. I get the bad weather, but this is awful.",2024-03-21T17:38:00.000Z,aaron_lawlor,681451455,1,false,false,160,113
"@united any plans of restating nonstop service between IAD and South Florida?  We miss our flights to FLL.",2024-03-21T17:36:00.000Z,MarkKostka1,681451456,0,false,true,10,105
"@united instead of be told when we board, we have to wait for the emails telling us about the delays.",2023-12-21T17:34:00.000Z,ZachAlpert,681451457,0,true,false,219,170
"@united Additionally, my husband paid for tv service &amp; it stopped working about halfway through the flight.",2024-02-21T17:32:00.000Z,damahoff,681451458,0,true,false,337,97
"@united following",2023-10-21T17:30:00.000Z,gwen1013,681451459,0,true,false,334,93
"@united unfortunately, they didn't. I asked the staff if they could help. they said we should ask ppl in our row to switch, but no one would",2024-02-21T17:30:00.000Z,damahoff,681451460,0,true,false,135,152
"@united please update what is going to happen to passengers now that flt ua14 has been Cancelled Flightled",2024-05-21T17:30:00.000Z,idontbesoft,681451461,1,false,true,7,119
"@united your baggage person told me to go through @AirCanada - they're handling my connecting flight.",2024-05-21T17:28:00.000Z,maxcotter,681451462,0,true,false,348,112
"@united I sent a PM over two weeks ago and have heard nothing!  #horribleservice #unitedsucks",2023-12-21T17:27:00.000Z,lala0178,681451463,1,true,false,159,140
"@united Well, to the degree that he could... Just to know, after this experience I'm Cancelled Flighting my miles card. Thank god for @Delta",2024-01-21T17:25:00.000Z,majacgray,681451464,0,true,false,71,206
"@united thank you! Excited to be working with you guys!",2024-06-21T17:24:00.000Z,Pseudonymous,681451465,0,true,false,321,53
"@united could really use your help getting our bags at IAD. We're headed to YOW but now going to YXU",2024-01-21T17:22:00.000Z,Colettod,681451466,0,true,false,87,185
"@united It appears there are six flights to Calgary tomorrow is this correct?",2024-05-21T17:19:00.000Z,c4pyro,681451467,0,true,false,393,7
"@united And yet we still haven't left yet and I can't watch my pre-paid DirectTV. #firstworldproblems",2023-10-21T17:14:00.000Z,tarlonious,681451468,0,false,false,30,91
"@united yr team have me on hold for over an hour unhelpful Pls can you answer my question.",2024-01-21T17:11:00.000Z,Jo_Frost,681451469,0,false,false,153,133
".@united Let us know when you find everyone's luggage. Thanks. #UnitedAirlines",2023-11-21T17:08:00.000Z,getpatrick,681451470,1,true,false,28,88
"@united do u serve peanuts/nuts on yr flights yr policies r confusing contradictory advice Pls help #Anaphylaxis,will u ask those 2 refrain?",2024-01-21T17:08:00.000Z,Jo_Frost,681451471,2,true,false,120,203
"@united is there another airport closer to Calgary we can fly out of tomorrow.",2023-12-21T17:08:00.000Z,c4pyro,681451472,0,true,false,72,235
"@united Nope! I'm on UA 174 that was supposed to leave at 6:47 but are still at the gate. Apparently we are about to pull back and de-ice.",2024-02-21T17:07:00.000Z,tarlonious,681451473,1,true,false,128,3
"@united Still do not have my bag, it's in the CLT airport. Was originally told I would have it by 2pm.",2023-11-21T17:05:00.000Z,hannahcbeck,681451474,1,true,false,23,79
"@united Yes. About an hour after landing.",2023-12-21T17:05:00.000Z,BethRunsDisney,681451475,0,true,false,96,209
"@united just texted me to say flight is delayed due to air traffic control. BS! They pulled the plane in Late Flight #lies",2024-06-21T17:04:00.000Z,Randy_King_SF,681451476,0,false,true,126,110
"@united 6 minutes to boarding at b12 in Ord. No sign of gate agent. A little help?",2023-11-21T17:01:00.000Z,seansegal,681451477,0,true,false,328,8
"@united On flight 1220 right now...",2024-04-21T16:59:00.000Z,CoachMcRoberts,681451478,0,true,false,334,61
"@united Can you help me get a flight out tonight to Houston?Just don't want to be stuck here till Monday with all this bad weather moving in",2024-02-21T16:58:00.000Z,CoachMcRoberts,681451479,0,true,false,188,161
"@united website says my flight is on time. It leaves in 15 min and nobody has boarded yet. #pathetic #needtobehonest",2023-10-21T16:55:00.000Z,Randy_King_SF,681451480,1,true,false,0,97
"@united From the air: Another missed cnxn 2day. ATC went on strike in Belize this AM. Now family &amp; I miss cnxn in EWR. Please see my DMs.",2024-06-21T16:55:00.000Z,cbtadvisors,681451481,0,false,true,291,97
"@united we are the airline that has Cancelled Flightled flights TOMORROW to the NYC area",2023-11-21T16:52:00.000Z,lowenberg,681451482,0,false,true,99,133
"@united hoping to get out earlier than 2/23 (only phone option) or assistance with hotel.",2024-04-21T16:52:00.000Z,gwen1013,681451483,0,true,false,206,79
"@united having to pay for a hotel room in Cleveland because of last minute Cancelled Flightled connecting flight. Booked through united..Unimpressed!",2023-11-21T16:50:00.000Z,leahgenise,681451484,0,false,false,144,195
"@united I was on UA3782 and it was Cancelled Flightled. I'm waiting at customer service.",2023-10-21T16:50:00.000Z,gwen1013,681451485,0,true,false,319,213
"@united I was on UA1069 today and left my sunglasses in seat 26F. Please help me get them back! #UnitedAirlines",2024-05-21T16:46:00.000Z,atom_burke,681451486,0,true,false,312,207
"@united Flight has been delayed for another hour so only have 24 mins to transit at LAX... Extremely unlikely I will make it!",2024-01-21T16:45:00.000Z,Angela_Saurine,681451487,0,false,true,239,168
"@united 4595. We are now going back to the gate b/c of something overheating after sitting out here for 3+ hours.Love United but this stinks",2024-04-21T16:44:00.000Z,CoachMcRoberts,681451488,1,true,false,96,193
"@united congratulations united. Fail again. Sky at a gate with a plane full of people waiting on 2. Weather gets worse now we can't leave.",2023-11-21T16:43:00.000Z,ScottyNeuman,681451489,1,true,false,33,101
"@united thank you for leaving my bag in houston! despite what your system says, i was definitely on the flight!",2023-11-21T16:42:00.000Z,maxcotter,681451490,1,true,false,369,75
"@united how come a $27 shuttle bus from LGA to EWR has electrical power outlets but our new Airbus interiors do not? #whyjeff?",2023-10-21T16:40:00.000Z,flyinhoc1,681451491,1,false,true,206,197
"Reply to @united - Doesn't do any good to check outlets preflight when moved to different equipment after boarding due to malfunction.",2023-10-21T16:35:00.000Z,ByronJ,681451492,0,true,false,273,211
"@united 15-hr flight w/broken #Dreamliner media system. Witness #mental #breakdown as we bounce off walls. Remind me why I'm 1K.",2024-04-21T16:33:00.000Z,DJTouf,681451493,1,true,false,361,61
"@united I was rebooked thru SFO but arrive 9 hours Late Flight and miss activities. I asked to fly today with stop over. Was told I'd have to pay.",2023-11-21T16:31:00.000Z,HPStorageGuy,681451494,0,true,false,333,138
"@united never again.",2024-04-21T16:31:00.000Z,JSJ35,681451495,0,true,false,330,26
"@united tonight you made this Fred Flintstone happy with an upgrade to 1st class. http://t.co/gKgKZLAwpR",2024-01-21T16:29:00.000Z,minion444,681451496,0,true,false,234,55
"@united who do I need to contact regrading a complaint and to get a voucher funds for future travel on United?",2023-11-21T16:23:00.000Z,jbishop309,681451497,0,true,false,174,176
"@united is trying to strand us in Houston until tomorrow morning. pretty sure overFlight Booking Problems and maintenance aren't our fault.",2023-11-21T16:18:00.000Z,thatchickmaggie,681451498,1,true,false,224,69
"@united  your costumer service today in the Providence airport was sucked. Recommend your airline learn to check the weather and be honest",2024-04-21T16:16:00.000Z,bartha75,681451499,0,true,false,147,137
"@united fire yr rep who refused to put me on a flight that I had a boarding pass and seat on. Full explanation and her name in complaint.",2024-01-21T16:08:00.000Z,ExplodingGreen,681451500,0,false,true,280,206
"@united that's great! pls let me know when u start!",2023-11-21T16:07:00.000Z,michaelmcd,681451501,0,true,false,173,222
"@united @ehsanisMpowered lmfao",2024-01-21T16:07:00.000Z,Abdelati786,681451502,0,false,false,364,90
"@united God damn fucking crew won't be here till 6:40, so you've known for over an hour and a half the flight time was bullshit.",2024-02-21T16:07:00.000Z,hadAbadWeek,681451503,0,true,false,366,229
"@united you really do have a culture problem. Everyone I tried to work with blamed someone else or told me how they're short staffed",2024-02-21T16:04:00.000Z,luko,681451504,1,true,false,396,229
"@united sucks.",2024-02-21T15:58:00.000Z,JSJ35,681451505,0,true,false,24,14
"@united I can understand that but to not have another plane available when there is a full day till departure is unacceptable. Phoenix?",2023-11-21T15:54:00.000Z,lowenberg,681451506,1,true,false,260,156
"@united is honestly RUINING MY FUCKING LIFE RIGHT NOW. NEVER AGAIN!!!!!!!!!!!!!!!!!!!!!!!!!!!",2024-03-21T15:53:00.000Z,annnnge,681451507,0,false,true,257,45
"@united Flight Cancelled Flightled to BDL and stranded @Dulles_Airport. Waiting almost 2hrs at customer service. Shout out to diligent agents.",2023-12-21T15:52:00.000Z,gwen1013,681451508,0,false,true,367,166
"@united where's the crew for ua748?",2024-01-21T15:49:00.000Z,JSJ35,681451509,0,true,false,368,220
"@united thanks ... not sure arranged move to the earlier flight but I'm at the gate with a seat assignment.  Super nice agent at gate C4 ORD",2023-10-21T15:47:00.000Z,jimccooper,681451510,0,true,false,398,21
"@united quality work going on here. http://t.co/9xbO5daKaK",2024-06-21T15:42:00.000Z,ZachAlpert,681451511,0,false,true,322,203
"@united No customer service rep could confirm where my bag was &amp; each gave me different info. Ruined 2 events I had today. #disappointed",2024-03-21T15:42:00.000Z,hannahcbeck,681451512,1,false,false,347,87
"@united We've let you know how to help the millions of customers you've treated like garbage. It's no coincidence ur ranked WORST airline.",2024-01-21T15:41:00.000Z,MaxAbrahms,681451513,1,true,false,128,144
"@united yes, after landing at 930pm last night. Spoke to 10 baggage claim customer service reps. Finally spoke to one amazing ticket agent.",2024-02-21T15:39:00.000Z,hannahcbeck,681451514,0,true,false,128,207
"@united Charging $6500 for biz flight to UK = somewhat egregious. Charging $3 on top for a Sam Adams draft at the United Club is usurious.",2024-06-21T15:36:00.000Z,EYA10,681451515,1,false,false,14,168
"@united I see. Thanks for explaining.",2024-05-21T15:33:00.000Z,SmallMol,681451516,0,true,false,150,99
"@united Your social listening capabilities are awful if this is the reply for the context in which you were mentioned @stevelord212",2023-10-21T15:31:00.000Z,gerryrard,681451517,0,true,false,36,195
"@united If you follow me I will DM you my phone # which you can call.",2024-06-21T15:30:00.000Z,MaxAbrahms,681451518,0,true,false,194,167
"@united After an hour+ wait, my issue is resolved. I did contact customer service to comment on the wait time. Thanks for contacting me.",2023-12-21T15:29:00.000Z,SmallMol,681451519,0,true,false,219,96
"@united Yes, they did. Must have fixed the broken ramp. Thanks!",2023-10-21T15:25:00.000Z,WendyJaccard,681451520,0,true,false,123,154
"@united Flight:UA1750 is basically a prison on the runway @ SFO 6delays 4hrs of sitting no water no answers. reminded y I hate this airline",2024-05-21T15:24:00.000Z,kevinforgoogle,681451521,0,true,false,340,84
"@united thanks",2023-10-21T15:23:00.000Z,untalMontfort,681451522,0,false,true,382,136
"@united hey, I missed my outbound flight - can I still use my return ticket?",2024-02-21T15:20:00.000Z,SallyM0nster,681451523,0,true,false,197,100
"@united says @USAirways  is the final carrier . Us air doesnt have it. I want my bag!!! Not a claim not an im  sorry. I want my clothes!!",2024-02-21T15:20:00.000Z,keykeydoodle,681451524,0,true,false,211,154
"@united seriously? 2-4 hrs to get bags from IAD intl arvls to carousel 2 for custs w/Cancelled Flightled connects? I understand irrops but ridiculous!",2024-02-21T15:20:00.000Z,davidblevine,681451525,0,true,false,87,107
"@united most terrible flight experience happening to everyone right now on Flight:UA1750 6 delays 4 hrs total missed all my flights now thnx",2024-03-21T15:20:00.000Z,kevinforgoogle,681451526,0,true,false,179,65
"@united @USAirways @AmericanAir @americanone one of you has my bag! Claim 4016688561 and i want it in MGA!!!! Now!!!",2024-06-21T15:18:00.000Z,keykeydoodle,681451527,0,true,false,135,140
"@united you have failed so uncontrollably today that it's beyond repair. I'm beyond livid with your absolute disregard to operations.",2024-04-21T15:17:00.000Z,ZachAlpert,681451528,0,true,false,323,15
"@united The Opal Dragon book The Dragon (ALI) has woven his murdering ways from the Philippines to Australia http://t.co/N2fvElcYgz",2024-01-21T15:17:00.000Z,jamescalderwood,681451529,0,true,false,267,85
"@united A friend traveled via UA1470 today and never got their luggage. What recourse does the person have? Buy clothes and get reimbursed?",2024-02-21T15:14:00.000Z,Far3TheeWell,681451530,0,true,false,181,89
"@united I keep getting kicked to an error message when trying to purchase a flight on http://t.co/p3N2w8JfpS. Have tried at least 4x.",2024-02-21T15:12:00.000Z,carolinepqrst,681451531,0,false,false,114,136
"@united - any way to get a message to an international flight gate at EWR?      Road conditions are horrible trying to get to flight ...",2024-04-21T15:11:00.000Z,mrskmwatkins,681451532,0,true,false,229,126
"@united Hello we are doing a world record attempt on the amount of ball point pens in a collection please could you help with a pen?",2024-03-21T15:11:00.000Z,GreenkidspenWRA,681451533,0,true,false,14,34
